mean,std,variance,energy,max,min,range,diff_energy,dominant_frequency,spectral_energy,pca1_mean,pca1_std,label,sourceFile,windowTime
0.0368243287559361,1.76732158052318,3.12342556898295,3.12456008062737,17.0766561687814,-17.0474510248527,34.1241071936341,0.874456637532055,3.33333333333333,3.42515367219307,-2.8421709430404e-16,19.1709938848536,empty,C:\Users\User\Documents\New project\data\csi_logs\20260604_102541_empty_phone_COM11.log,0
0.0100963049875273,0.513167419194067,0.2633408001223,0.263424058844215,2.92060106443066,-2.6660139900625,5.58661505449316,0.116442365335211,0.666666666666667,1.62419339625659,3.5527136788005e-17,3.95043350481156,empty,C:\Users\User\Documents\New project\data\csi_logs\20260604_102541_empty_phone_COM11.log,0.5
0.00114906590776028,0.478444333070893,0.228908979847651,0.22889406552069,2.79631045830918,-2.6660139900625,5.46232444837168,0.105116492936474,0.666666666666667,1.10999549392235,1.1842378929335e-17,3.36720557967425,empty,C:\Users\User\Documents\New project\data\csi_logs\20260604_102541_empty_phone_COM11.log,1
0.0162357864408733,0.476125267624105,0.226695270470125,0.226942793552719,2.86786178884418,-2.85552051406298,5.72338230290716,0.104449669026076,1.33333333333333,1.20477297056448,1.6579330501069e-16,3.73327264833157,empty,C:\Users\User\Documents\New project\data\csi_logs\20260604_102541_empty_phone_COM11.log,1.5
0.0680940980875715,0.480232743215598,0.230623487656379,0.235243937575013,3.98541720702885,-2.85552051406298,6.84093772109183,0.0967161413161721,1.33333333333333,0.667455921431907,0,3.10664956040378,empty,C:\Users\User\Documents\New project\data\csi_logs\20260604_102541_empty_phone_COM11.log,2
0.0159648977706433,0.5266783254955,0.277390058546744,0.277625263453771,3.98541720702885,-2.91402651681598,6.89944372384483,0.111436930820304,0.666666666666667,1.33960641424298,-1.06581410364015e-16,3.51691670432038,empty,C:\Users\User\Documents\New project\data\csi_logs\20260604_102541_empty_phone_COM11.log,2.5
-0.0337165571380369,0.564411445306708,0.318560279593208,0.31967449289082,3.98541720702885,-2.91402651681598,6.89944372384483,0.117316719159214,2.66666666666667,1.65137135615118,-5.32907051820075e-17,4.06473692710861,empty,C:\Users\User\Documents\New project\data\csi_logs\20260604_102541_empty_phone_COM11.log,3
-0.0708805322604349,0.539785623127266,0.291368518934891,0.296371904354448,3.61336028952052,-2.91402651681598,6.5273868063365,0.11369980121648,4.66666666666667,1.53151243191638,5.9211894646675e-17,4.03109550881985,empty,C:\Users\User\Documents\New project\data\csi_logs\20260604_102541_empty_phone_COM11.log,3.5
-0.0561162377329467,0.529124686108634,0.27997293344956,0.283102109350441,3.61336028952052,-2.98620265740279,6.59956294692331,0.106506373081151,4.66666666666667,1.59970763543098,-1.6579330501069e-16,4.0136592461049,empty,C:\Users\User\Documents\New project\data\csi_logs\20260604_102541_empty_phone_COM11.log,4
-0.03361990164458,0.514138238543709,0.264338128332828,0.265449678734429,3.14997494769809,-2.98620265740279,6.13617760510088,0.108377265472738,3.33333333333333,1.62000853422731,-1.48029736616688e-16,3.8940084337915,empty,C:\Users\User\Documents\New project\data\csi_logs\20260604_102541_empty_phone_COM11.log,4.5
-0.0294524305023434,0.515140067148507,0.265369288781768,0.26621791392733,3.14997494769809,-3.12890817516466,6.27888312286276,0.107985789138039,2.66666666666667,1.3167227560999,4.736951571734e-17,3.68090759909204,empty,C:\Users\User\Documents\New project\data\csi_logs\20260604_102541_empty_phone_COM11.log,5
-0.0172904027606022,0.53511823588276,0.286351526374277,0.286630175783001,4.1356931965804,-3.12890817516466,7.26460137174506,0.11464384013746,2,1.47736733593946,-2.368475785867e-17,4.26510892999547,empty,C:\Users\User\Documents\New project\data\csi_logs\20260604_102541_empty_phone_COM11.log,5.5
0.269965415100372,1.69105424524467,2.85966446036001,2.93234719790058,9.07680723203767,-3.68440377370961,12.7612110057473,0.133161517729108,0.666666666666667,15.4654413680396,-1.46845498723754e-15,16.4384256708114,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,0
0.0142888037233234,1.06015462741133,1.12392783402165,1.12405395338947,6.68847334239083,-3.42785762179958,10.1163309641904,0.0781932242167724,0.666666666666667,3.847431717245,-2.1316282072803e-16,9.5107778220693,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,0.5
-0.067094510080408,0.997158183557549,0.99432444303579,0.998757066010174,4.86631041143518,-3.42785762179958,8.29416803323475,0.0708415609155115,0.666666666666667,0.342448560389218,5.4474943074941e-16,7.88335580123166,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,1
-0.079119396550785,1.03218717264521,1.06541035937331,1.07159625145336,3.30790265565371,-3.36665835018247,6.67456100583618,0.0624938024979778,0.666666666666667,0.427466603699534,-4.736951571734e-16,7.71365428820114,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,1.5
-0.0532703732508365,0.93728017654768,0.878494129349251,0.881270855478773,3.08375433032972,-2.93840960673023,6.02216393705995,0.0636358008783599,1.33333333333333,0.433911045822406,-2.8421709430404e-16,7.27195914058343,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,2
-0.080472271041198,0.746867770829574,0.557811467103937,0.564248516603024,3.80062772288241,-4.2662064278605,8.06683415074291,0.0660076888875011,0.666666666666667,0.342834793971374,1.1842378929335e-16,5.79630870003025,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,2.5
-0.11943275730313,0.650326345147045,0.422924355192313,0.437159168962452,3.80062772288241,-4.2662064278605,8.06683415074291,0.0621506859879041,1.33333333333333,0.704196718069302,-1.1842378929335e-16,4.58916854315157,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,3
-0.150834406302871,0.663074101502897,0.439667264083874,0.462387749759717,3.80062772288241,-4.2662064278605,8.06683415074291,0.0628787621814175,0.666666666666667,0.469099803907732,1.71714494475358e-16,4.34232165204327,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,3.5
-0.153333254747995,0.625827322332266,0.391659837377574,0.41514372578937,2.40022313072131,-3.2676829896604,5.66790612038171,0.050496342645053,1.33333333333333,0.607178488383012,1.77635683940025e-17,3.48510042670368,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,4
-0.105337542922735,0.594172631382254,0.353041115883712,0.364112597088552,2.46652782841177,-3.2676829896604,5.73421081807216,0.0404936875331821,0.666666666666667,0.440180785588796,1.95399252334028e-16,3.35952043417558,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,4.5
-0.115954512253869,0.538753471028269,0.290255302545008,0.30368059483881,2.46652782841177,-3.2676829896604,5.73421081807216,0.0381974698797697,0.666666666666667,0.485939895431888,-1.83556873404693e-16,3.67015911499057,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,5
-0.118330258180237,0.490629586735305,0.240717391380056,0.254702724895544,2.46652782841177,-2.51864148743202,4.98516931584379,0.0391106366554554,0.666666666666667,0.414028408810791,1.53950926081355e-16,3.21427940982005,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,5.5
-0.130266144492016,0.494201170584754,0.244234797007341,0.261187104658362,3.19519871232929,-2.51864148743202,5.71384019976131,0.0436114543304188,2,0.402817011712084,-7.40148683083438e-17,2.87410323562759,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,6
-0.0732416527203793,0.616140644204492,0.379629293440726,0.384967269988559,3.19519871232929,-2.67987925285873,5.87507796518802,0.0513623870120666,0.666666666666667,0.614114398017769,-1.8947806286936e-16,5.95420733567928,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,6.5
-0.0199350582834933,0.789496249997517,0.623304328760142,0.623658450286073,3.19519871232929,-3.37494435777835,6.57014307010765,0.0574577324044165,0.666666666666667,0.684994169524059,1.77635683940025e-16,6.86875770119203,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,7
0.0286235600407642,0.971353753359217,0.943528114165038,0.944281899568737,2.83263092337188,-3.37494435777835,6.20757528115023,0.0624585239398956,2,0.28539888203693,-3.37507799486048e-16,4.24870587642133,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,7.5
0.013013824675007,0.979530784690509,0.959480558156404,0.959583287194758,2.83263092337188,-3.37494435777835,6.20757528115023,0.0654068900254472,0.666666666666667,0.597038463132962,3.3158661002138e-16,7.65295534033955,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,8
-0.0330626872009445,0.879911448973486,0.77424415803462,0.775283532364147,2.72413329540721,-3.3272306474863,6.05136394289351,0.0572991913211253,0.666666666666667,0.646413450576813,-1.36187357687353e-15,9.43773508997858,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,8.5
-0.0542372330584519,0.762575472401855,0.581521351108912,0.584422645131584,4.0685526878961,-3.3272306474863,7.39578333538241,0.0675324482531076,1.33333333333333,3.4463685259413,-1.1842378929335e-17,6.45857638527402,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,9
0.0120927836720248,0.921884611765007,0.849871237409118,0.849958453990126,5.596558258115,-2.41000137701265,8.00655963512765,0.0821203835843324,1.33333333333333,11.6580736417196,4.14483262526725e-17,8.79017411857411,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,9.5
0.00446270492936945,0.92139604519087,0.848970672093377,0.848931631531993,5.596558258115,-2.55275352697086,8.14931178508585,0.0823709929981651,1.33333333333333,11.8385609473079,4.0264088359739e-16,8.75081903156425,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,10
0.137269269935382,1.0626604271418,1.1292471834132,1.1480116159385,5.596558258115,-2.55275352697086,8.14931178508585,0.0941096692302267,0.666666666666667,15.7681361062509,-2.1316282072803e-16,10.3213359193484,static_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102703_static_person_phone_COM11.log,10.5
0.0169431270386538,1.70347683167971,2.90183331606956,2.90191886942091,14.1016007361594,-8.66220342650982,22.7638041626693,0.599667212398841,0.666666666666667,44.6265167043315,1.4210854715202e-16,16.4199786257219,moving_person,C:\Users\User\Documents\New project\data\csi_logs\20260604_102849_moving_person_phone_COM11.log,0
